classification,seller_institution_id,seller_name,loanbook_ref,loan_id,borrower_id,borrower_display_name,vehicle_type,state,origination_date,as_of_date,original_principal_inr,principal_outstanding_inr,annual_interest_rate_percent,original_term_months,instalments_paid,scheduled_instalment_inr,days_past_due,missed_instalments
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0896,SYN-A-BR-0896,Synthetic Borrower A0896,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.74,164907.82,15.0,36,15,8977.17,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0897,SYN-A-BR-0897,Synthetic Borrower A0897,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.52,213694.07,16.0,48,14,7858.12,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0898,SYN-A-BR-0898,Synthetic Borrower A0898,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.3,205629.26,17.0,36,13,10538.53,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0899,SYN-A-BR-0899,Synthetic Borrower A0899,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.08,255053.23,18.0,48,12,9220.79,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0900,SYN-A-BR-0900,Synthetic Borrower A0900,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.85,87769.5,14.0,36,19,5721.77,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0901,SYN-A-BR-0901,Synthetic Borrower A0901,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,125085.71,15.0,48,19,5168.83,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0902,SYN-A-BR-0902,Synthetic Borrower A0902,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.38,114121.08,16.0,36,18,7173.24,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0903,SYN-A-BR-0903,Synthetic Borrower A0903,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.18,160064.14,17.0,48,17,6415.78,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0904,SYN-A-BR-0904,Synthetic Borrower A0904,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.96,149372.13,18.0,36,16,8700.29,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0905,SYN-A-BR-0905,Synthetic Borrower A0905,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.74,192908.19,14.0,48,15,7076.65,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0906,SYN-A-BR-0906,Synthetic Borrower A0906,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,198238.41,15.0,36,12,9611.92,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0907,SYN-A-BR-0907,Synthetic Borrower A0907,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.29,233075.32,16.0,48,13,8377.06,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0908,SYN-A-BR-0908,Synthetic Borrower A0908,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.08,226352.06,17.0,36,12,11191.36,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0909,SYN-A-BR-0909,Synthetic Borrower A0909,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.84,111764.36,18.0,48,20,4917.75,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0910,SYN-A-BR-0910,Synthetic Borrower A0910,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,97369.28,14.0,36,19,6347.59,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0911,SYN-A-BR-0911,Synthetic Borrower A0911,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.4,141329.91,15.0,48,18,5678.43,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0912,SYN-A-BR-0912,Synthetic Borrower A0912,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.17,148198.25,16.0,36,14,7817.0,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0913,SYN-A-BR-0913,Synthetic Borrower A0913,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.95,177672.99,17.0,48,16,6944.14,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0914,SYN-A-BR-0914,Synthetic Borrower A0914,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.73,167585.87,18.0,36,15,9362.27,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0915,SYN-A-BR-0915,Synthetic Borrower A0915,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,211655.86,14.0,48,14,7577.02,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0916,SYN-A-BR-0916,Synthetic Borrower A0916,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.29,203724.58,15.0,36,13,10246.67,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0917,SYN-A-BR-0917,Synthetic Borrower A0917,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.08,253035.8,16.0,48,12,8895.99,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0918,SYN-A-BR-0918,Synthetic Borrower A0918,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.84,89614.29,17.0,36,19,5968.72,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0919,SYN-A-BR-0919,Synthetic Borrower A0919,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,127531.25,18.0,48,19,5455.63,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0920,SYN-A-BR-0920,Synthetic Borrower A0920,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.39,112628.48,14.0,36,18,6973.41,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0921,SYN-A-BR-0921,Synthetic Borrower A0921,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.17,158223.6,15.0,48,17,6188.03,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0922,SYN-A-BR-0922,Synthetic Borrower A0922,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.95,147674.43,16.0,36,16,8460.75,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0923,SYN-A-BR-0923,Synthetic Borrower A0923,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.73,195888.99,17.0,48,15,7472.5,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0924,SYN-A-BR-0924,Synthetic Borrower A0924,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.52,200789.72,18.0,36,12,10024.25,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0925,SYN-A-BR-0925,Synthetic Borrower A0925,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.29,231015.34,14.0,48,13,8077.39,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0926,SYN-A-BR-0926,Synthetic Borrower A0926,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.07,224420.84,15.0,36,12,10881.41,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0927,SYN-A-BR-0927,Synthetic Borrower A0927,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.83,110261.79,16.0,48,20,4744.53,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0928,SYN-A-BR-0928,Synthetic Borrower A0928,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,99415.85,17.0,36,19,6621.55,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0929,SYN-A-BR-0929,Synthetic Borrower A0929,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.39,143939.17,18.0,48,18,5993.51,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0930,SYN-A-BR-0930,Synthetic Borrower A0930,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.17,146702.33,14.0,36,14,7599.23,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0931,SYN-A-BR-0931,Synthetic Borrower A0931,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.96,175754.49,15.0,48,16,6697.64,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0932,SYN-A-BR-0932,Synthetic Borrower A0932,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.72,165804.3,16.0,36,15,9104.5,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0933,SYN-A-BR-0933,Synthetic Borrower A0933,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,214699.01,17.0,48,14,8000.85,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0934,SYN-A-BR-0934,Synthetic Borrower A0934,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.3,206573.94,18.0,36,13,10686.23,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0935,SYN-A-BR-0935,Synthetic Borrower A0935,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.07,250975.73,14.0,48,12,8577.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0936,SYN-A-BR-0936,Synthetic Borrower A0936,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.84,88385.63,15.0,36,19,5803.42,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0937,SYN-A-BR-0937,Synthetic Borrower A0937,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.61,125906.38,16.0,48,19,5263.46,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0938,SYN-A-BR-0938,Synthetic Borrower A0938,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.38,114864.54,17.0,36,18,7274.38,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0939,SYN-A-BR-0939,Synthetic Borrower A0939,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.18,160973.58,18.0,48,17,6531.39,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0940,SYN-A-BR-0940,Synthetic Borrower A0940,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.95,145964.21,14.0,36,16,8225.05,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0941,SYN-A-BR-0941,Synthetic Borrower A0941,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.73,193910.46,15.0,48,15,7207.24,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0942,SYN-A-BR-0942,Synthetic Borrower A0942,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,199093.86,16.0,36,12,9748.25,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0943,SYN-A-BR-0943,Synthetic Borrower A0943,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.29,234090.18,17.0,48,13,8529.21,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0944,SYN-A-BR-0944,Synthetic Borrower A0944,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.07,227309.11,18.0,36,12,11348.2,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0945,SYN-A-BR-0945,Synthetic Borrower A0945,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.85,108740.71,14.0,48,20,4574.8,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0946,SYN-A-BR-0946,Synthetic Borrower A0946,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,98052.81,15.0,36,19,6438.17,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0947,SYN-A-BR-0947,Synthetic Borrower A0947,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.39,142206.0,16.0,48,18,5782.39,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0948,SYN-A-BR-0948,Synthetic Borrower A0948,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.16,148940.91,17.0,36,14,7927.21,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0949,SYN-A-BR-0949,Synthetic Borrower A0949,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.95,178620.19,18.0,48,16,7069.27,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0950,SYN-A-BR-0950,Synthetic Borrower A0950,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.73,164007.63,14.0,36,15,8850.87,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0951,SYN-A-BR-0951,Synthetic Borrower A0951,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,212679.65,15.0,48,14,7716.84,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0952,SYN-A-BR-0952,Synthetic Borrower A0952,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.29,204679.45,16.0,36,13,10392.01,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0953,SYN-A-BR-0953,Synthetic Borrower A0953,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.06,254049.87,17.0,48,12,9057.57,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0954,SYN-A-BR-0954,Synthetic Borrower A0954,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.85,90226.69,18.0,36,19,6052.38,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0955,SYN-A-BR-0955,Synthetic Borrower A0955,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.61,124259.69,14.0,48,19,5075.17,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0956,SYN-A-BR-0956,Synthetic Borrower A0956,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.4,113375.71,15.0,36,18,7072.92,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0957,SYN-A-BR-0957,Synthetic Borrower A0957,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.18,159147.44,16.0,48,17,6301.32,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0958,SYN-A-BR-0958,Synthetic Borrower A0958,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.95,148524.88,17.0,36,16,8580.04,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0959,SYN-A-BR-0959,Synthetic Borrower A0959,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.74,196865.03,18.0,48,15,7607.15,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0960,SYN-A-BR-0960,Synthetic Borrower A0960,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.52,197378.03,14.0,36,12,9476.69,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0961,SYN-A-BR-0961,Synthetic Borrower A0961,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.3,232050.35,15.0,48,13,8226.44,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0962,SYN-A-BR-0962,Synthetic Borrower A0962,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.08,225389.28,16.0,36,12,11035.76,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0963,SYN-A-BR-0963,Synthetic Borrower A0963,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.84,111015.45,17.0,48,20,4830.7,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0964,SYN-A-BR-0964,Synthetic Borrower A0964,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,100095.23,18.0,36,19,6714.35,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0965,SYN-A-BR-0965,Synthetic Borrower A0965,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.39,140447.63,14.0,48,18,5575.54,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0966,SYN-A-BR-0966,Synthetic Borrower A0966,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.18,147452.04,15.0,36,14,7707.67,93,3
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0967,SYN-A-BR-0967,Synthetic Borrower A0967,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.96,176717.72,16.0,48,16,6820.26,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0968,SYN-A-BR-0968,Synthetic Borrower A0968,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.72,166697.01,17.0,36,15,9232.87,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0969,SYN-A-BR-0969,Synthetic Borrower A0969,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,215694.39,18.0,48,14,8145.03,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0970,SYN-A-BR-0970,Synthetic Borrower A0970,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.29,202764.73,14.0,36,13,10102.51,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0971,SYN-A-BR-0971,Synthetic Borrower A0971,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.08,252011.06,15.0,48,12,8736.05,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0972,SYN-A-BR-0972,Synthetic Borrower A0972,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.84,89000.58,16.0,36,19,5885.74,30,1
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0973,SYN-A-BR-0973,Synthetic Borrower A0973,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,126721.6,17.0,48,19,5359.06,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0974,SYN-A-BR-0974,Synthetic Borrower A0974,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.4,115606.02,18.0,36,18,7376.33,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0975,SYN-A-BR-0975,Synthetic Borrower A0975,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.18,157292.74,14.0,48,17,6075.91,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0976,SYN-A-BR-0976,Synthetic Borrower A0976,Electric two-wheeler,Karnataka,2025-05-15,2026-09-15,240655.96,146820.85,15.0,36,16,8342.42,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0977,SYN-A-BR-0977,Synthetic Borrower A0977,Electric two-wheeler,Tamil Nadu,2025-06-15,2026-09-15,258966.73,194904.1,16.0,48,15,7339.19,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0978,SYN-A-BR-0978,Synthetic Borrower A0978,Electric two-wheeler,Maharashtra,2025-07-15,2026-09-15,277277.51,199944.31,17.0,36,12,9885.7,66,2
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0979,SYN-A-BR-0979,Synthetic Borrower A0979,Electric two-wheeler,Karnataka,2025-08-15,2026-09-15,295588.3,235094.85,18.0,48,13,8682.91,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0980,SYN-A-BR-0980,Synthetic Borrower A0980,Electric two-wheeler,Tamil Nadu,2025-09-15,2026-09-15,313899.08,223446.83,14.0,36,12,10728.33,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0981,SYN-A-BR-0981,Synthetic Borrower A0981,Electric two-wheeler,Maharashtra,2025-01-15,2026-09-15,167412.83,109503.5,15.0,48,20,4659.22,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0982,SYN-A-BR-0982,Synthetic Borrower A0982,Electric two-wheeler,Karnataka,2025-02-15,2026-09-15,185723.62,98735.02,16.0,36,19,6529.49,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0983,SYN-A-BR-0983,Synthetic Borrower A0983,Electric two-wheeler,Tamil Nadu,2025-03-15,2026-09-15,204034.39,143075.79,17.0,48,18,5887.42,0,0
SYNTHETIC_ONLY,demo-nbfc-ev-001,AssureRail Synthetic EV Finance NBFC,SYN-EV-2W-2025,SYN-A-LN-0984,SYN-A-BR-0984,Synthetic Borrower A0984,Electric two-wheeler,Maharashtra,2025-04-15,2026-09-15,222345.17,149679.97,18.0,36,14,8038.31,93,3
